,Year,country,crop_measurement,crops_type,crops_action,crop_value,import_export_value
8343,2017,Ireland,hg/ha,Spinach,Yield,75000.0,667.0
8344,2017,Ireland,hg/ha,Spinach,Yield,75000.0,65.0
8345,2017,Ireland,hg/ha,Spinach,Yield,75000.0,54.0
8346,2017,Ireland,hg/ha,Spinach,Yield,75000.0,47.0
8347,2017,Ireland,hg/ha,Spinach,Yield,75000.0,34.0
8348,2017,Ireland,hg/ha,Spinach,Yield,75000.0,200.0
8349,2017,Ireland,hg/ha,Spinach,Yield,75000.0,1005.0
8350,2017,Ireland,hg/ha,Spinach,Yield,75000.0,720.0
8351,2017,Ireland,hg/ha,Spinach,Yield,75000.0,313.0
8352,2017,Ireland,hg/ha,Spinach,Yield,75000.0,90.0
8353,2017,Ireland,hg/ha,Spinach,Yield,75000.0,2128.0
8354,2017,Ireland,hg/ha,Spinach,Yield,75000.0,2521.0
8355,2017,Ireland,hg/ha,Spinach,Yield,75000.0,1024.0
8356,2017,Ireland,hg/ha,Spinach,Yield,75000.0,207.0
8357,2017,Ireland,hg/ha,Spinach,Yield,75000.0,48.0
8358,2017,Ireland,hg/ha,Spinach,Yield,75000.0,3800.0
8359,2017,Ireland,hg/ha,Spinach,Yield,75000.0,1176.0
8360,2017,Ireland,hg/ha,Spinach,Yield,75000.0,406.0
8361,2017,Ireland,hg/ha,Spinach,Yield,75000.0,157.0
8362,2017,Ireland,hg/ha,Spinach,Yield,75000.0,74.0
8363,2017,Ireland,hg/ha,Spinach,Yield,75000.0,1813.0
8364,2017,Ireland,hg/ha,Spinach,Yield,75000.0,5102.0
8365,2017,Ireland,hg/ha,Spinach,Yield,75000.0,2382.0
8366,2017,Ireland,hg/ha,Spinach,Yield,75000.0,833.0
8367,2017,Ireland,hg/ha,Spinach,Yield,75000.0,291.0
8368,2017,Ireland,hg/ha,Spinach,Yield,75000.0,25.0
8369,2017,Ireland,hg/ha,Spinach,Yield,75000.0,8633.0
8370,2017,Ireland,hg/ha,Spinach,Yield,75000.0,240.0
8371,2017,Ireland,hg/ha,Spinach,Yield,75000.0,434.0
8372,2017,Ireland,hg/ha,Spinach,Yield,75000.0,883.0
8373,2017,Ireland,hg/ha,Spinach,Yield,75000.0,2153.0
8374,2017,Ireland,hg/ha,Spinach,Yield,75000.0,3709.0
8375,2017,Ireland,hg/ha,Spinach,Yield,75000.0,297.0
8376,2017,Ireland,hg/ha,Spinach,Yield,75000.0,336.0
8377,2017,Ireland,hg/ha,Spinach,Yield,75000.0,866.0
8378,2017,Ireland,hg/ha,Spinach,Yield,75000.0,9539.0
8379,2017,Ireland,hg/ha,Spinach,Yield,75000.0,11038.0
8380,2017,Ireland,hg/ha,Spinach,Yield,75000.0,971.0
8381,2017,Ireland,hg/ha,Spinach,Yield,75000.0,1340.0
8382,2017,Ireland,hg/ha,Spinach,Yield,75000.0,4412.0
8383,2017,Ireland,hg/ha,Spinach,Yield,75000.0,6283.0
8384,2017,Ireland,hg/ha,Spinach,Yield,75000.0,13006.0
8385,2017,Ireland,hg/ha,Spinach,Yield,75000.0,5784.0
8386,2017,Ireland,hg/ha,Spinach,Yield,75000.0,8496.0
8387,2017,Ireland,hg/ha,Spinach,Yield,75000.0,6224.0
8388,2017,Ireland,hg/ha,Spinach,Yield,75000.0,6359.0
8389,2017,Ireland,hg/ha,Spinach,Yield,75000.0,26862.0
8390,2017,Ireland,hg/ha,Spinach,Yield,75000.0,9642.0
8391,2017,Ireland,hg/ha,Spinach,Yield,75000.0,2982.0
8392,2017,Ireland,hg/ha,Spinach,Yield,75000.0,10744.0
8393,2017,Ireland,hg/ha,Spinach,Yield,75000.0,2728.0
8394,2017,Ireland,hg/ha,Spinach,Yield,75000.0,26095.0
8395,2017,Ireland,hg/ha,Spinach,Yield,75000.0,16933.0
8396,2017,Ireland,hg/ha,Spinach,Yield,75000.0,13588.0
8397,2017,Ireland,hg/ha,Spinach,Yield,75000.0,23128.0
8398,2017,Ireland,hg/ha,Spinach,Yield,75000.0,27061.0
8399,2017,Ireland,hg/ha,Spinach,Yield,75000.0,1885.0
8400,2017,Ireland,hg/ha,Spinach,Yield,75000.0,82595.0
8401,2017,Ireland,hg/ha,Spinach,Yield,75000.0,1194.0
8402,2017,Ireland,hg/ha,Spinach,Yield,75000.0,305.0
8403,2017,Ireland,hg/ha,Spinach,Yield,75000.0,139.0
8404,2017,Ireland,hg/ha,Spinach,Yield,75000.0,43.0
8405,2017,Ireland,hg/ha,Spinach,Yield,75000.0,1681.0
8406,2017,Ireland,hg/ha,Spinach,Yield,75000.0,95.0
8407,2017,Ireland,hg/ha,Spinach,Yield,75000.0,58.0
8408,2017,Ireland,hg/ha,Spinach,Yield,75000.0,48.0
8409,2017,Ireland,hg/ha,Spinach,Yield,75000.0,35.0
8410,2017,Ireland,hg/ha,Spinach,Yield,75000.0,236.0
8411,2017,Ireland,hg/ha,Spinach,Yield,75000.0,4687.0
8412,2017,Ireland,hg/ha,Spinach,Yield,75000.0,1711.0
8413,2017,Ireland,hg/ha,Spinach,Yield,75000.0,458.0
8414,2017,Ireland,hg/ha,Spinach,Yield,75000.0,96.0
8415,2017,Ireland,hg/ha,Spinach,Yield,75000.0,6952.0
8416,2017,Ireland,hg/ha,Spinach,Yield,75000.0,11278.0
8417,2017,Ireland,hg/ha,Spinach,Yield,75000.0,3124.0
8418,2017,Ireland,hg/ha,Spinach,Yield,75000.0,516.0
8419,2017,Ireland,hg/ha,Spinach,Yield,75000.0,86.0
8420,2017,Ireland,hg/ha,Spinach,Yield,75000.0,15004.0
8421,2017,Ireland,hg/ha,Spinach,Yield,75000.0,4846.0
8422,2017,Ireland,hg/ha,Spinach,Yield,75000.0,1830.0
8423,2017,Ireland,hg/ha,Spinach,Yield,75000.0,665.0
8424,2017,Ireland,hg/ha,Spinach,Yield,75000.0,278.0
8425,2017,Ireland,hg/ha,Spinach,Yield,75000.0,7619.0
8426,2017,Ireland,hg/ha,Spinach,Yield,75000.0,22100.0
8427,2017,Ireland,hg/ha,Spinach,Yield,75000.0,7028.0
8428,2017,Ireland,hg/ha,Spinach,Yield,75000.0,1826.0
8429,2017,Ireland,hg/ha,Spinach,Yield,75000.0,538.0
8430,2017,Ireland,hg/ha,Spinach,Yield,75000.0,72.0
8431,2017,Ireland,hg/ha,Spinach,Yield,75000.0,31564.0
8432,2017,Ireland,tonnes,Spinach,Production,2115.0,615.0
8433,2017,Ireland,tonnes,Spinach,Production,2115.0,545.0
8434,2017,Ireland,tonnes,Spinach,Production,2115.0,1985.0
8435,2017,Ireland,tonnes,Spinach,Production,2115.0,14778.0
8436,2017,Ireland,tonnes,Spinach,Production,2115.0,17923.0
8437,2017,Ireland,tonnes,Spinach,Production,2115.0,241.0
8438,2017,Ireland,tonnes,Spinach,Production,2115.0,190.0
8439,2017,Ireland,tonnes,Spinach,Production,2115.0,6029.0
8440,2017,Ireland,tonnes,Spinach,Production,2115.0,46510.0
8441,2017,Ireland,tonnes,Spinach,Production,2115.0,52971.0
8442,2017,Ireland,tonnes,Spinach,Production,2115.0,549.0
8443,2017,Ireland,tonnes,Spinach,Production,2115.0,1329.0
8444,2017,Ireland,tonnes,Spinach,Production,2115.0,8161.0
8445,2017,Ireland,tonnes,Spinach,Production,2115.0,19114.0
8446,2017,Ireland,tonnes,Spinach,Production,2115.0,29152.0
8447,2017,Ireland,tonnes,Spinach,Production,2115.0,2415.0
8448,2017,Ireland,tonnes,Spinach,Production,2115.0,2657.0
8449,2017,Ireland,tonnes,Spinach,Production,2115.0,1822.0
8450,2017,Ireland,tonnes,Spinach,Production,2115.0,2302.0
8451,2017,Ireland,tonnes,Spinach,Production,2115.0,9196.0
8452,2017,Ireland,tonnes,Spinach,Production,2115.0,3658.0
8453,2017,Ireland,tonnes,Spinach,Production,2115.0,579.0
8454,2017,Ireland,tonnes,Spinach,Production,2115.0,5166.0
8455,2017,Ireland,tonnes,Spinach,Production,2115.0,278.0
8456,2017,Ireland,tonnes,Spinach,Production,2115.0,9681.0
8457,2017,Ireland,tonnes,Spinach,Production,2115.0,7478.0
8458,2017,Ireland,tonnes,Spinach,Production,2115.0,5300.0
8459,2017,Ireland,tonnes,Spinach,Production,2115.0,23162.0
8460,2017,Ireland,tonnes,Spinach,Production,2115.0,82983.0
8461,2017,Ireland,tonnes,Spinach,Production,2115.0,2837.0
8462,2017,Ireland,tonnes,Spinach,Production,2115.0,121759.0
8463,2017,Ireland,tonnes,Spinach,Production,2115.0,335.0
8464,2017,Ireland,tonnes,Spinach,Production,2115.0,178.0
8465,2017,Ireland,tonnes,Spinach,Production,2115.0,109.0
8466,2017,Ireland,tonnes,Spinach,Production,2115.0,45.0
8467,2017,Ireland,tonnes,Spinach,Production,2115.0,667.0
8468,2017,Ireland,tonnes,Spinach,Production,2115.0,65.0
8469,2017,Ireland,tonnes,Spinach,Production,2115.0,54.0
8470,2017,Ireland,tonnes,Spinach,Production,2115.0,47.0
8471,2017,Ireland,tonnes,Spinach,Production,2115.0,34.0
8472,2017,Ireland,tonnes,Spinach,Production,2115.0,200.0
8473,2017,Ireland,tonnes,Spinach,Production,2115.0,1005.0
8474,2017,Ireland,tonnes,Spinach,Production,2115.0,720.0
8475,2017,Ireland,tonnes,Spinach,Production,2115.0,313.0
8476,2017,Ireland,tonnes,Spinach,Production,2115.0,90.0
8477,2017,Ireland,tonnes,Spinach,Production,2115.0,2128.0
8478,2017,Ireland,tonnes,Spinach,Production,2115.0,2521.0
8479,2017,Ireland,tonnes,Spinach,Production,2115.0,1024.0
8480,2017,Ireland,tonnes,Spinach,Production,2115.0,207.0
8481,2017,Ireland,tonnes,Spinach,Production,2115.0,48.0
8482,2017,Ireland,tonnes,Spinach,Production,2115.0,3800.0
8483,2017,Ireland,tonnes,Spinach,Production,2115.0,1176.0
8484,2017,Ireland,tonnes,Spinach,Production,2115.0,406.0
8485,2017,Ireland,tonnes,Spinach,Production,2115.0,157.0
8486,2017,Ireland,tonnes,Spinach,Production,2115.0,74.0
8487,2017,Ireland,tonnes,Spinach,Production,2115.0,1813.0
8488,2017,Ireland,tonnes,Spinach,Production,2115.0,5102.0
8489,2017,Ireland,tonnes,Spinach,Production,2115.0,2382.0
8490,2017,Ireland,tonnes,Spinach,Production,2115.0,833.0
8491,2017,Ireland,tonnes,Spinach,Production,2115.0,291.0
8492,2017,Ireland,tonnes,Spinach,Production,2115.0,25.0
8493,2017,Ireland,tonnes,Spinach,Production,2115.0,8633.0
8494,2017,Ireland,tonnes,Spinach,Production,2115.0,240.0
8495,2017,Ireland,tonnes,Spinach,Production,2115.0,434.0
8496,2017,Ireland,tonnes,Spinach,Production,2115.0,883.0
8497,2017,Ireland,tonnes,Spinach,Production,2115.0,2153.0
8498,2017,Ireland,tonnes,Spinach,Production,2115.0,3709.0
8499,2017,Ireland,tonnes,Spinach,Production,2115.0,297.0
8500,2017,Ireland,tonnes,Spinach,Production,2115.0,336.0
8501,2017,Ireland,tonnes,Spinach,Production,2115.0,866.0
8502,2017,Ireland,tonnes,Spinach,Production,2115.0,9539.0
8503,2017,Ireland,tonnes,Spinach,Production,2115.0,11038.0
8504,2017,Ireland,tonnes,Spinach,Production,2115.0,971.0
8505,2017,Ireland,tonnes,Spinach,Production,2115.0,1340.0
8506,2017,Ireland,tonnes,Spinach,Production,2115.0,4412.0
8507,2017,Ireland,tonnes,Spinach,Production,2115.0,6283.0
8508,2017,Ireland,tonnes,Spinach,Production,2115.0,13006.0
8509,2017,Ireland,tonnes,Spinach,Production,2115.0,5784.0
8510,2017,Ireland,tonnes,Spinach,Production,2115.0,8496.0
8511,2017,Ireland,tonnes,Spinach,Production,2115.0,6224.0
8512,2017,Ireland,tonnes,Spinach,Production,2115.0,6359.0
8513,2017,Ireland,tonnes,Spinach,Production,2115.0,26862.0
8514,2017,Ireland,tonnes,Spinach,Production,2115.0,9642.0
8515,2017,Ireland,tonnes,Spinach,Production,2115.0,2982.0
8516,2017,Ireland,tonnes,Spinach,Production,2115.0,10744.0
8517,2017,Ireland,tonnes,Spinach,Production,2115.0,2728.0
8518,2017,Ireland,tonnes,Spinach,Production,2115.0,26095.0
8519,2017,Ireland,tonnes,Spinach,Production,2115.0,16933.0
8520,2017,Ireland,tonnes,Spinach,Production,2115.0,13588.0
8521,2017,Ireland,tonnes,Spinach,Production,2115.0,23128.0
8522,2017,Ireland,tonnes,Spinach,Production,2115.0,27061.0
8523,2017,Ireland,tonnes,Spinach,Production,2115.0,1885.0
8524,2017,Ireland,tonnes,Spinach,Production,2115.0,82595.0
8525,2017,Ireland,tonnes,Spinach,Production,2115.0,1194.0
8526,2017,Ireland,tonnes,Spinach,Production,2115.0,305.0
8527,2017,Ireland,tonnes,Spinach,Production,2115.0,139.0
8528,2017,Ireland,tonnes,Spinach,Production,2115.0,43.0
8529,2017,Ireland,tonnes,Spinach,Production,2115.0,1681.0
8530,2017,Ireland,tonnes,Spinach,Production,2115.0,95.0
8531,2017,Ireland,tonnes,Spinach,Production,2115.0,58.0
8532,2017,Ireland,tonnes,Spinach,Production,2115.0,48.0
8533,2017,Ireland,tonnes,Spinach,Production,2115.0,35.0
8534,2017,Ireland,tonnes,Spinach,Production,2115.0,236.0
8535,2017,Ireland,tonnes,Spinach,Production,2115.0,4687.0
8536,2017,Ireland,tonnes,Spinach,Production,2115.0,1711.0
8537,2017,Ireland,tonnes,Spinach,Production,2115.0,458.0
8538,2017,Ireland,tonnes,Spinach,Production,2115.0,96.0
8539,2017,Ireland,tonnes,Spinach,Production,2115.0,6952.0
8540,2017,Ireland,tonnes,Spinach,Production,2115.0,11278.0
8541,2017,Ireland,tonnes,Spinach,Production,2115.0,3124.0
8542,2017,Ireland,tonnes,Spinach,Production,2115.0,516.0
8543,2017,Ireland,tonnes,Spinach,Production,2115.0,86.0
8544,2017,Ireland,tonnes,Spinach,Production,2115.0,15004.0
8545,2017,Ireland,tonnes,Spinach,Production,2115.0,4846.0
8546,2017,Ireland,tonnes,Spinach,Production,2115.0,1830.0
8547,2017,Ireland,tonnes,Spinach,Production,2115.0,665.0
8548,2017,Ireland,tonnes,Spinach,Production,2115.0,278.0
8549,2017,Ireland,tonnes,Spinach,Production,2115.0,7619.0
8550,2017,Ireland,tonnes,Spinach,Production,2115.0,22100.0
8551,2017,Ireland,tonnes,Spinach,Production,2115.0,7028.0
8552,2017,Ireland,tonnes,Spinach,Production,2115.0,1826.0
8553,2017,Ireland,tonnes,Spinach,Production,2115.0,538.0
8554,2017,Ireland,tonnes,Spinach,Production,2115.0,72.0
8555,2017,Ireland,tonnes,Spinach,Production,2115.0,31564.0
8556,2017,Ireland,ha,Strawberries,Area harvested,189.0,615.0
8557,2017,Ireland,ha,Strawberries,Area harvested,189.0,545.0
8558,2017,Ireland,ha,Strawberries,Area harvested,189.0,1985.0
8559,2017,Ireland,ha,Strawberries,Area harvested,189.0,14778.0
8560,2017,Ireland,ha,Strawberries,Area harvested,189.0,17923.0
8561,2017,Ireland,ha,Strawberries,Area harvested,189.0,241.0
8562,2017,Ireland,ha,Strawberries,Area harvested,189.0,190.0
8563,2017,Ireland,ha,Strawberries,Area harvested,189.0,6029.0
8564,2017,Ireland,ha,Strawberries,Area harvested,189.0,46510.0
8565,2017,Ireland,ha,Strawberries,Area harvested,189.0,52971.0
8566,2017,Ireland,ha,Strawberries,Area harvested,189.0,549.0
8567,2017,Ireland,ha,Strawberries,Area harvested,189.0,1329.0
8568,2017,Ireland,ha,Strawberries,Area harvested,189.0,8161.0
8569,2017,Ireland,ha,Strawberries,Area harvested,189.0,19114.0
8570,2017,Ireland,ha,Strawberries,Area harvested,189.0,29152.0
8571,2017,Ireland,ha,Strawberries,Area harvested,189.0,2415.0
8572,2017,Ireland,ha,Strawberries,Area harvested,189.0,2657.0
8573,2017,Ireland,ha,Strawberries,Area harvested,189.0,1822.0
8574,2017,Ireland,ha,Strawberries,Area harvested,189.0,2302.0
8575,2017,Ireland,ha,Strawberries,Area harvested,189.0,9196.0
8576,2017,Ireland,ha,Strawberries,Area harvested,189.0,3658.0
8577,2017,Ireland,ha,Strawberries,Area harvested,189.0,579.0
8578,2017,Ireland,ha,Strawberries,Area harvested,189.0,5166.0
8579,2017,Ireland,ha,Strawberries,Area harvested,189.0,278.0
8580,2017,Ireland,ha,Strawberries,Area harvested,189.0,9681.0
8581,2017,Ireland,ha,Strawberries,Area harvested,189.0,7478.0
8582,2017,Ireland,ha,Strawberries,Area harvested,189.0,5300.0
8583,2017,Ireland,ha,Strawberries,Area harvested,189.0,23162.0
8584,2017,Ireland,ha,Strawberries,Area harvested,189.0,82983.0
8585,2017,Ireland,ha,Strawberries,Area harvested,189.0,2837.0
8586,2017,Ireland,ha,Strawberries,Area harvested,189.0,121759.0
8587,2017,Ireland,ha,Strawberries,Area harvested,189.0,335.0
8588,2017,Ireland,ha,Strawberries,Area harvested,189.0,178.0
8589,2017,Ireland,ha,Strawberries,Area harvested,189.0,109.0
8590,2017,Ireland,ha,Strawberries,Area harvested,189.0,45.0
8591,2017,Ireland,ha,Strawberries,Area harvested,189.0,667.0
8592,2017,Ireland,ha,Strawberries,Area harvested,189.0,65.0
8593,2017,Ireland,ha,Strawberries,Area harvested,189.0,54.0
8594,2017,Ireland,ha,Strawberries,Area harvested,189.0,47.0
8595,2017,Ireland,ha,Strawberries,Area harvested,189.0,34.0
8596,2017,Ireland,ha,Strawberries,Area harvested,189.0,200.0
8597,2017,Ireland,ha,Strawberries,Area harvested,189.0,1005.0
8598,2017,Ireland,ha,Strawberries,Area harvested,189.0,720.0
8599,2017,Ireland,ha,Strawberries,Area harvested,189.0,313.0
8600,2017,Ireland,ha,Strawberries,Area harvested,189.0,90.0
8601,2017,Ireland,ha,Strawberries,Area harvested,189.0,2128.0
8602,2017,Ireland,ha,Strawberries,Area harvested,189.0,2521.0
8603,2017,Ireland,ha,Strawberries,Area harvested,189.0,1024.0
8604,2017,Ireland,ha,Strawberries,Area harvested,189.0,207.0
8605,2017,Ireland,ha,Strawberries,Area harvested,189.0,48.0
8606,2017,Ireland,ha,Strawberries,Area harvested,189.0,3800.0
8607,2017,Ireland,ha,Strawberries,Area harvested,189.0,1176.0
8608,2017,Ireland,ha,Strawberries,Area harvested,189.0,406.0
8609,2017,Ireland,ha,Strawberries,Area harvested,189.0,157.0
8610,2017,Ireland,ha,Strawberries,Area harvested,189.0,74.0
8611,2017,Ireland,ha,Strawberries,Area harvested,189.0,1813.0
8612,2017,Ireland,ha,Strawberries,Area harvested,189.0,5102.0
8613,2017,Ireland,ha,Strawberries,Area harvested,189.0,2382.0
8614,2017,Ireland,ha,Strawberries,Area harvested,189.0,833.0
8615,2017,Ireland,ha,Strawberries,Area harvested,189.0,291.0
8616,2017,Ireland,ha,Strawberries,Area harvested,189.0,25.0
8617,2017,Ireland,ha,Strawberries,Area harvested,189.0,8633.0
8618,2017,Ireland,ha,Strawberries,Area harvested,189.0,240.0
8619,2017,Ireland,ha,Strawberries,Area harvested,189.0,434.0
8620,2017,Ireland,ha,Strawberries,Area harvested,189.0,883.0
8621,2017,Ireland,ha,Strawberries,Area harvested,189.0,2153.0
8622,2017,Ireland,ha,Strawberries,Area harvested,189.0,3709.0
8623,2017,Ireland,ha,Strawberries,Area harvested,189.0,297.0
8624,2017,Ireland,ha,Strawberries,Area harvested,189.0,336.0
8625,2017,Ireland,ha,Strawberries,Area harvested,189.0,866.0
8626,2017,Ireland,ha,Strawberries,Area harvested,189.0,9539.0
8627,2017,Ireland,ha,Strawberries,Area harvested,189.0,11038.0
8628,2017,Ireland,ha,Strawberries,Area harvested,189.0,971.0
8629,2017,Ireland,ha,Strawberries,Area harvested,189.0,1340.0
8630,2017,Ireland,ha,Strawberries,Area harvested,189.0,4412.0
8631,2017,Ireland,ha,Strawberries,Area harvested,189.0,6283.0
8632,2017,Ireland,ha,Strawberries,Area harvested,189.0,13006.0
8633,2017,Ireland,ha,Strawberries,Area harvested,189.0,5784.0
8634,2017,Ireland,ha,Strawberries,Area harvested,189.0,8496.0
8635,2017,Ireland,ha,Strawberries,Area harvested,189.0,6224.0
8636,2017,Ireland,ha,Strawberries,Area harvested,189.0,6359.0
8637,2017,Ireland,ha,Strawberries,Area harvested,189.0,26862.0
8638,2017,Ireland,ha,Strawberries,Area harvested,189.0,9642.0
8639,2017,Ireland,ha,Strawberries,Area harvested,189.0,2982.0
8640,2017,Ireland,ha,Strawberries,Area harvested,189.0,10744.0
8641,2017,Ireland,ha,Strawberries,Area harvested,189.0,2728.0
8642,2017,Ireland,ha,Strawberries,Area harvested,189.0,26095.0
8643,2017,Ireland,ha,Strawberries,Area harvested,189.0,16933.0
8644,2017,Ireland,ha,Strawberries,Area harvested,189.0,13588.0
8645,2017,Ireland,ha,Strawberries,Area harvested,189.0,23128.0
8646,2017,Ireland,ha,Strawberries,Area harvested,189.0,27061.0
8647,2017,Ireland,ha,Strawberries,Area harvested,189.0,1885.0
8648,2017,Ireland,ha,Strawberries,Area harvested,189.0,82595.0
8649,2017,Ireland,ha,Strawberries,Area harvested,189.0,1194.0
8650,2017,Ireland,ha,Strawberries,Area harvested,189.0,305.0
8651,2017,Ireland,ha,Strawberries,Area harvested,189.0,139.0
8652,2017,Ireland,ha,Strawberries,Area harvested,189.0,43.0
8653,2017,Ireland,ha,Strawberries,Area harvested,189.0,1681.0
8654,2017,Ireland,ha,Strawberries,Area harvested,189.0,95.0
8655,2017,Ireland,ha,Strawberries,Area harvested,189.0,58.0
8656,2017,Ireland,ha,Strawberries,Area harvested,189.0,48.0
8657,2017,Ireland,ha,Strawberries,Area harvested,189.0,35.0
8658,2017,Ireland,ha,Strawberries,Area harvested,189.0,236.0
8659,2017,Ireland,ha,Strawberries,Area harvested,189.0,4687.0
8660,2017,Ireland,ha,Strawberries,Area harvested,189.0,1711.0
8661,2017,Ireland,ha,Strawberries,Area harvested,189.0,458.0
8662,2017,Ireland,ha,Strawberries,Area harvested,189.0,96.0
8663,2017,Ireland,ha,Strawberries,Area harvested,189.0,6952.0
8664,2017,Ireland,ha,Strawberries,Area harvested,189.0,11278.0
8665,2017,Ireland,ha,Strawberries,Area harvested,189.0,3124.0
8666,2017,Ireland,ha,Strawberries,Area harvested,189.0,516.0
8667,2017,Ireland,ha,Strawberries,Area harvested,189.0,86.0
8668,2017,Ireland,ha,Strawberries,Area harvested,189.0,15004.0
8669,2017,Ireland,ha,Strawberries,Area harvested,189.0,4846.0
8670,2017,Ireland,ha,Strawberries,Area harvested,189.0,1830.0
8671,2017,Ireland,ha,Strawberries,Area harvested,189.0,665.0
8672,2017,Ireland,ha,Strawberries,Area harvested,189.0,278.0
8673,2017,Ireland,ha,Strawberries,Area harvested,189.0,7619.0
8674,2017,Ireland,ha,Strawberries,Area harvested,189.0,22100.0
8675,2017,Ireland,ha,Strawberries,Area harvested,189.0,7028.0
8676,2017,Ireland,ha,Strawberries,Area harvested,189.0,1826.0
8677,2017,Ireland,ha,Strawberries,Area harvested,189.0,538.0
8678,2017,Ireland,ha,Strawberries,Area harvested,189.0,72.0
8679,2017,Ireland,ha,Strawberries,Area harvested,189.0,31564.0
8680,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,615.0
8681,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,545.0
8682,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,1985.0
8683,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,14778.0
8684,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,17923.0
8685,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,241.0
8686,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,190.0
8687,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,6029.0
8688,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,46510.0
8689,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,52971.0
8690,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,549.0
8691,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,1329.0
8692,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,8161.0
8693,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,19114.0
8694,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,29152.0
8695,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,2415.0
8696,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,2657.0
8697,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,1822.0
8698,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,2302.0
8699,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,9196.0
8700,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,3658.0
8701,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,579.0
8702,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,5166.0
8703,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,278.0
8704,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,9681.0
8705,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,7478.0
8706,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,5300.0
8707,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,23162.0
8708,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,82983.0
8709,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,2837.0
8710,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,121759.0
8711,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,335.0
8712,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,178.0
8713,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,109.0
8714,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,45.0
8715,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,667.0
8716,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,65.0
8717,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,54.0
8718,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,47.0
8719,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,34.0
8720,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,200.0
8721,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,1005.0
8722,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,720.0
8723,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,313.0
8724,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,90.0
8725,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,2128.0
8726,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,2521.0
8727,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,1024.0
8728,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,207.0
8729,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,48.0
8730,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,3800.0
8731,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,1176.0
8732,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,406.0
8733,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,157.0
8734,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,74.0
8735,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,1813.0
8736,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,5102.0
8737,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,2382.0
8738,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,833.0
8739,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,291.0
8740,2017,Ireland,hg/ha,Strawberries,Yield,348042.0,25.0
